CustomerID;Segment_Name;Recency;Frequency;Monetary;Cluster
17462.0;Dormant / At Risk;60;2;675.6899999999999;0
17980.0;Regular Customers;165;3;811.4499999999999;2
17897.0;Regular Customers;172;3;566.5999999999999;2
12841.0;VIP / Loyalists;4;24;4022.3499999999967;4
14215.0;Dormant / At Risk;11;6;1789.7200000000005;0
13991.0;Dormant / At Risk;12;5;855.9699999999999;0
15949.0;Dormant / At Risk;16;2;364.7199999999999;0
14598.0;Dormant / At Risk;44;1;221.97000000000003;0
15009.0;Dormant / At Risk;12;3;1261.7799999999997;0
17889.0;Regular Customers;212;2;203.87;2
15407.0;Dormant / At Risk;33;4;1056.44;0
14577.0;Dormant / At Risk;12;4;859.7100000000011;0
17006.0;Dormant / At Risk;4;4;781.7800000000001;0
14287.0;Dormant / At Risk;8;2;176.63;0
16188.0;Dormant / At Risk;44;4;981.8600000000001;0
14712.0;Dormant / At Risk;29;3;917.07;0
14080.0;Dormant / At Risk;32;1;45.599999999999994;0
14546.0;Dormant / At Risk;5;5;2578.0900000000024;0
13780.0;Dormant / At Risk;7;2;360.01;0
15957.0;Dormant / At Risk;31;1;428.88999999999993;0
16233.0;Dormant / At Risk;71;3;536.68;0
15263.0;Dormant / At Risk;106;1;156.50999999999996;0
16365.0;Dormant / At Risk;17;8;1540.4200000000005;0
16076.0;VIP / Loyalists;3;9;2234.729999999999;4
14901.0;Dormant / At Risk;11;9;1421.2900000000004;0
12991.0;Dormant / At Risk;23;2;503.76;0
13534.0;VIP / Loyalists;2;18;5870.080000000015;4
15027.0;Dormant / At Risk;30;4;1066.1499999999996;0
14258.0;VIP / Loyalists;9;8;12669.979999999996;4
17255.0;Dormant / At Risk;40;2;298.40999999999997;0
16342.0;Dormant / At Risk;75;4;322.41;0
15912.0;Regular Customers;178;2;264.62;2
14342.0;Dormant / At Risk;21;4;668.5600000000002;0
15537.0;Regular Customers;163;1;110.92000000000003;2
13296.0;Dormant / At Risk;137;1;87.4;0
17674.0;Dormant / At Risk;74;2;551.0400000000001;0
16405.0;Regular Customers;302;2;167.25;2
12864.0;Dormant / At Risk;138;1;147.12;0
17548.0;Regular Customers;233;1;103.3;2
17455.0;Regular Customers;203;1;131.7;2
14687.0;Dormant / At Risk;106;1;628.3799999999999;0
15010.0;Dormant / At Risk;35;1;308.94000000000005;0
17187.0;Regular Customers;226;1;203.95;2
14362.0;Dormant / At Risk;22;1;161.20000000000002;0
15157.0;Dormant / At Risk;3;3;1936.0700000000006;0
14513.0;Dormant / At Risk;100;3;455.59000000000003;0
16394.0;Dormant / At Risk;56;5;1555.3400000000006;0
15163.0;Dormant / At Risk;18;2;304.4699999999999;0
14825.0;VIP / Loyalists;3;12;2226.9099999999985;4
17076.0;Dormant / At Risk;36;3;841.08;0
15193.0;Dormant / At Risk;60;1;499.32;0
13127.0;Dormant / At Risk;77;1;259.16999999999996;0
17018.0;Dormant / At Risk;40;2;920.0999999999998;0
17557.0;Dormant / At Risk;14;3;541.4599999999999;0
16398.0;Regular Customers;154;2;1705.8000000000004;2
16634.0;Regular Customers;222;2;217.9;2
14520.0;Dormant / At Risk;1;2;270.6;0
13207.0;Dormant / At Risk;15;2;250.26000000000002;0
16866.0;Dormant / At Risk;140;3;207.73999999999998;0
16297.0;Regular Customers;268;1;301.90000000000003;2
16480.0;Dormant / At Risk;75;1;769.2899999999995;0
18120.0;Regular Customers;214;1;111.14999999999999;2
13708.0;Regular Customers;271;1;296.87999999999994;2
13355.0;Dormant / At Risk;122;1;674.7;0
17727.0;Dormant / At Risk;15;1;1060.25;0
14830.0;Dormant / At Risk;53;1;197.13;0
13066.0;Dormant / At Risk;24;2;470.80000000000007;0
15862.0;Dormant / At Risk;8;4;832.88;0
16036.0;Dormant / At Risk;87;2;758.9199999999994;0
12930.0;Dormant / At Risk;78;2;415.8;0
14681.0;Dormant / At Risk;71;2;498.95;0
13319.0;VIP / Loyalists;5;17;10845.549999999988;4
17968.0;Regular Customers;373;1;277.34999999999997;2
13557.0;Dormant / At Risk;28;2;584.0600000000001;0
14676.0;Dormant / At Risk;31;6;2548.24;0
18053.0;Dormant / At Risk;70;1;300.02000000000004;0
17707.0;Regular Customers;185;2;152.39999999999998;2
17585.0;Dormant / At Risk;109;4;1133.0700000000004;0
16244.0;Regular Customers;211;2;1522.7499999999998;2
18205.0;Dormant / At Risk;36;2;517.36;0
17590.0;Dormant / At Risk;2;3;1479.22;0
13603.0;Dormant / At Risk;26;1;164.34;0
13069.0;VIP / Loyalists;0;20;4436.119999999994;4
13139.0;Dormant / At Risk;16;6;5064.940000000003;0
15494.0;Dormant / At Risk;21;2;1299.230000000001;0
14595.0;Dormant / At Risk;19;6;1740.6000000000001;0
13869.0;Dormant / At Risk;123;4;3104.9500000000035;0
17705.0;VIP / Loyalists;3;9;1823.5199999999993;4
14453.0;Regular Customers;190;1;119.93000000000002;2
15701.0;Dormant / At Risk;2;4;1542.14;0
14601.0;Dormant / At Risk;10;1;213.96000000000004;0
13850.0;Dormant / At Risk;129;1;1595.4799999999996;0
14027.0;Dormant / At Risk;60;1;104.82000000000002;0
14323.0;Dormant / At Risk;114;2;605.0600000000002;0
16688.0;Dormant / At Risk;1;4;1260.8600000000001;0
13304.0;Regular Customers;351;1;300.4199999999999;2
17154.0;Dormant / At Risk;75;1;329.34000000000003;0
15071.0;Dormant / At Risk;93;2;982.0699999999997;0
15895.0;Regular Customers;149;1;179.17;2
13140.0;Dormant / At Risk;108;3;423.71999999999997;0
13437.0;Dormant / At Risk;14;7;3408.0599999999995;0
16633.0;Dormant / At Risk;17;6;2883.1000000000004;0
18219.0;VIP / Loyalists;2;9;2069.7700000000004;4
15298.0;VIP / Loyalists;2;11;4799.900000000001;4
13255.0;Dormant / At Risk;9;2;399.51;0
15172.0;Dormant / At Risk;8;5;1624.0499999999997;0
17696.0;Dormant / At Risk;38;7;2285.7100000000014;0
17854.0;Regular Customers;185;2;311.26;2
15988.0;Dormant / At Risk;19;1;158.03000000000003;0
13669.0;Dormant / At Risk;50;2;218.55;0
13955.0;Regular Customers;154;2;322.96;2
14276.0;Dormant / At Risk;98;3;1119.7399999999998;0
15975.0;Dormant / At Risk;84;1;371.01;0
16659.0;Regular Customers;189;1;39.12;2
14976.0;Dormant / At Risk;57;5;790.8599999999997;0
15267.0;Dormant / At Risk;22;5;1717.36;0
15243.0;Dormant / At Risk;74;1;316.68;0
15834.0;Dormant / At Risk;70;3;2233.749999999999;0
17301.0;Dormant / At Risk;21;1;197.6300000000001;0
17578.0;Regular Customers;218;1;143.45999999999998;2
15433.0;Regular Customers;213;2;533.2999999999998;2
15006.0;Dormant / At Risk;51;1;502.08999999999975;0
15689.0;Dormant / At Risk;119;2;254.1;0
17499.0;Regular Customers;289;1;622.88;2
16913.0;Regular Customers;290;1;113.44000000000001;2
16030.0;Regular Customers;309;1;331.24000000000007;2
15297.0;Dormant / At Risk;10;3;641.94;0
13949.0;Dormant / At Risk;2;6;2427.3199999999974;0
17140.0;Regular Customers;247;1;465.32;2
17787.0;Regular Customers;152;4;1865.1899999999994;2
14177.0;Dormant / At Risk;86;3;559.4100000000001;0
15422.0;Regular Customers;323;1;97.7;2
17212.0;Regular Customers;253;1;226.85;2
15232.0;Dormant / At Risk;113;2;612.0600000000001;0
17081.0;Dormant / At Risk;25;2;290.1600000000001;0
18220.0;Regular Customers;226;1;305.28000000000003;2
16947.0;Regular Customers;235;1;406.48000000000013;2
13678.0;Regular Customers;151;1;232.60000000000005;2
17118.0;Regular Customers;317;1;157.02;2
17770.0;Regular Customers;198;4;1143.2699999999995;2
14217.0;VIP / Loyalists;1;16;2004.9800000000002;4
14535.0;Dormant / At Risk;60;3;2864.190000000005;0
16902.0;Dormant / At Risk;116;1;1706.88;0
14364.0;Dormant / At Risk;108;7;3717.349999999999;0
17883.0;Dormant / At Risk;3;4;671.7699999999994;0
13589.0;Dormant / At Risk;14;2;379.65000000000003;0
17611.0;VIP / Loyalists;7;14;3984.2199999999993;4
16409.0;Dormant / At Risk;36;5;2028.8800000000017;0
17354.0;Dormant / At Risk;50;1;1393.06;0
14868.0;Dormant / At Risk;3;7;2953.590000000002;0
17349.0;Regular Customers;179;1;110.75;2
13160.0;Dormant / At Risk;22;1;91.8;0
15626.0;Dormant / At Risk;74;2;675.8000000000001;0
18067.0;Dormant / At Risk;40;1;396.3300000000001;0
13008.0;Regular Customers;323;1;229.47000000000003;2
18082.0;Dormant / At Risk;25;1;703.3699999999997;0
17027.0;Dormant / At Risk;78;5;890.2899999999997;0
14021.0;Regular Customers;155;3;631.9000000000001;2
14631.0;Dormant / At Risk;50;3;1006.9799999999998;0
15326.0;Regular Customers;333;1;311.71;2
17370.0;Dormant / At Risk;72;4;446.18;0
13931.0;Dormant / At Risk;95;2;1237.5300000000002;0
17092.0;Dormant / At Risk;50;4;1777.7800000000007;0
13173.0;Dormant / At Risk;4;2;353.65000000000003;0
14071.0;Dormant / At Risk;3;7;1438.820000000003;0
17864.0;Dormant / At Risk;12;3;597.5000000000002;0
15436.0;Dormant / At Risk;12;3;1122.5300000000007;0
15234.0;Regular Customers;276;1;197.0;2
17556.0;Regular Customers;205;1;157.9;2
13135.0;Regular Customers;196;1;3096.0;2
17124.0;Regular Customers;185;1;298.89000000000004;2
15262.0;Regular Customers;323;1;178.95000000000002;2
13654.0;Dormant / At Risk;43;5;2707.329999999999;0
16498.0;Regular Customers;161;2;100.97000000000001;2
16458.0;VIP / Loyalists;2;18;3482.7400000000002;4
16987.0;Dormant / At Risk;3;6;1625.0500000000004;0
15719.0;VIP / Loyalists;32;13;5045.609999999998;4
14684.0;Dormant / At Risk;25;5;1236.2800000000013;0
16369.0;Dormant / At Risk;18;3;1553.66;0
15313.0;Dormant / At Risk;110;1;52.0;0
15159.0;VIP / Loyalists;1;19;18641.010000000017;4
14511.0;Dormant / At Risk;11;5;1314.8099999999997;0
13900.0;Regular Customers;183;3;740.9499999999997;2
15916.0;Dormant / At Risk;16;7;1528.0900000000006;0
15321.0;Dormant / At Risk;70;2;2748.3100000000004;0
17011.0;Dormant / At Risk;30;1;270.90000000000003;0
17403.0;Dormant / At Risk;36;1;281.62000000000006;0
17102.0;Regular Customers;261;1;25.5;2
18019.0;Dormant / At Risk;51;1;38.45;0
14869.0;Dormant / At Risk;8;2;725.7;0
13565.0;Dormant / At Risk;19;2;240.22000000000006;0
15018.0;Dormant / At Risk;38;3;496.21;0
15469.0;Dormant / At Risk;50;2;538.55;0
17166.0;Dormant / At Risk;38;2;206.33999999999997;0
13040.0;Dormant / At Risk;8;2;676.9900000000001;0
13115.0;Dormant / At Risk;11;4;2294.7800000000007;0
17999.0;Dormant / At Risk;37;2;382.05999999999995;0
15758.0;Dormant / At Risk;24;1;205.25;0
12928.0;Dormant / At Risk;35;5;2062.6999999999994;0
17029.0;Dormant / At Risk;110;2;716.0;0
14005.0;Dormant / At Risk;9;5;2874.7200000000007;0
16907.0;Dormant / At Risk;29;5;981.6500000000001;0
17274.0;Dormant / At Risk;35;1;111.98000000000002;0
15419.0;Dormant / At Risk;24;1;135.86;0
15074.0;Dormant / At Risk;105;1;748.8700000000002;0
13138.0;Dormant / At Risk;22;6;962.3900000000001;0
16629.0;Dormant / At Risk;73;2;417.72999999999985;0
17256.0;Dormant / At Risk;107;2;239.99999999999997;0
15970.0;Regular Customers;303;1;314.1;2
14725.0;Dormant / At Risk;24;1;718.08;0
17315.0;VIP / Loyalists;1;35;6292.259999999996;4
17564.0;Dormant / At Risk;24;3;454.0099999999999;0
13519.0;Dormant / At Risk;78;1;122.75;0
17769.0;VIP / Loyalists;12;10;3997.979999999999;4
14897.0;Dormant / At Risk;7;4;1366.38;0
15589.0;Regular Customers;255;2;478.53;2
16484.0;Regular Customers;173;2;404.30000000000007;2
14898.0;Dormant / At Risk;23;6;1303.5199999999995;0
14623.0;Dormant / At Risk;32;5;889.2499999999999;0
16884.0;Dormant / At Risk;37;1;429.84;0
14970.0;Dormant / At Risk;68;4;1592.06;0
16358.0;Dormant / At Risk;1;4;2027.499999999999;0
17652.0;VIP / Loyalists;25;12;4867.7199999999975;4
15397.0;Regular Customers;289;1;94.0;2
17926.0;Dormant / At Risk;133;2;397.29;0
15773.0;Dormant / At Risk;5;1;635.6800000000001;0
18087.0;Dormant / At Risk;98;2;4055.7199999999993;0
17500.0;Dormant / At Risk;17;3;1138.0;0
16343.0;Dormant / At Risk;16;1;370.47999999999996;0
14024.0;Dormant / At Risk;121;2;327.7;0
13951.0;Regular Customers;176;3;674.4499999999998;2
13379.0;Dormant / At Risk;26;3;572.5599999999997;0
17122.0;Dormant / At Risk;119;1;138.32;0
14606.0;High Value;1;89;12156.65000000007;3
17139.0;VIP / Loyalists;15;9;10668.469999999988;4
16621.0;Dormant / At Risk;51;4;813.4800000000002;0
13217.0;Dormant / At Risk;122;3;533.98;0
13012.0;Dormant / At Risk;9;8;1661.8400000000008;0
15528.0;Regular Customers;254;1;229.32999999999993;2
13917.0;Dormant / At Risk;49;2;272.04;0
14004.0;Dormant / At Risk;43;7;4582.639999999999;0
16828.0;Dormant / At Risk;93;2;128.5;0
14723.0;Dormant / At Risk;10;5;1158.3;0
14422.0;Dormant / At Risk;0;6;4263.64;0
15316.0;Regular Customers;326;1;165.0;2
16384.0;Dormant / At Risk;89;2;584.4999999999999;0
16726.0;Dormant / At Risk;26;4;1382.0200000000013;0
14176.0;Regular Customers;297;3;576.9;2
12849.0;Dormant / At Risk;31;2;1050.8899999999999;0
15091.0;Dormant / At Risk;67;1;480.71;0
16539.0;Dormant / At Risk;2;4;1388.81;0
18248.0;Dormant / At Risk;122;2;804.02;0
18273.0;Dormant / At Risk;2;3;204.0;0
13182.0;Dormant / At Risk;45;1;121.17999999999999;0
14355.0;Regular Customers;365;1;174.4;2
15327.0;Dormant / At Risk;52;1;208.75000000000003;0
16468.0;Dormant / At Risk;74;1;74.9;0
13230.0;VIP / Loyalists;4;13;2806.9700000000007;4
17079.0;Dormant / At Risk;78;1;118.80000000000001;0
17667.0;Dormant / At Risk;66;4;2055.5099999999993;0
17470.0;Dormant / At Risk;44;5;1125.0700000000002;0
17898.0;Dormant / At Risk;85;2;152.06;0
15743.0;Dormant / At Risk;16;4;784.4600000000004;0
17951.0;Dormant / At Risk;39;3;1008.5400000000003;0
17906.0;Regular Customers;247;1;72.9;2
15748.0;Dormant / At Risk;40;1;149.30999999999995;0
17037.0;Dormant / At Risk;87;1;1267.3199999999997;0
15360.0;Dormant / At Risk;39;1;427.92999999999995;0
18105.0;Dormant / At Risk;37;1;113.48000000000002;0
18122.0;Dormant / At Risk;8;6;1826.2100000000016;0
15048.0;Dormant / At Risk;65;4;384.04999999999984;0
14702.0;VIP / Loyalists;1;17;3292.139999999998;4
15909.0;Regular Customers;173;1;191.93999999999997;2
15189.0;High Value;1;38;16225.390000000009;3
18072.0;Regular Customers;185;1;247.44;2
12886.0;Dormant / At Risk;67;2;1378.4;0
13549.0;Dormant / At Risk;25;7;918.1999999999998;0
17434.0;Dormant / At Risk;2;7;2373.8200000000006;0
13584.0;Regular Customers;306;1;142.40000000000003;2
12904.0;Dormant / At Risk;18;2;509.57999999999976;0
17183.0;Dormant / At Risk;7;6;3347.309999999999;0
16706.0;Dormant / At Risk;37;3;531.35;0
14149.0;Regular Customers;220;1;446.62000000000006;2
13422.0;Dormant / At Risk;64;1;2626.3000000000006;0
18048.0;Regular Customers;203;1;172.29000000000002;2
13023.0;Dormant / At Risk;64;2;689.9000000000001;0
17793.0;Dormant / At Risk;25;1;323.03999999999996;0
14488.0;Dormant / At Risk;67;1;1064.2800000000002;0
16085.0;Dormant / At Risk;23;5;981.5099999999999;0
17597.0;Regular Customers;213;1;2044.3700000000003;2
13497.0;Regular Customers;282;2;348.04999999999995;2
17501.0;Regular Customers;220;1;288.59999999999997;2
15563.0;Dormant / At Risk;22;3;1400.4399999999998;0
17673.0;Dormant / At Risk;1;6;1629.1200000000017;0
12931.0;VIP / Loyalists;21;12;42055.95999999999;4
13680.0;Dormant / At Risk;1;4;3722.4200000000014;0
15216.0;Dormant / At Risk;87;1;96.6;0
16880.0;Dormant / At Risk;30;6;1519.0800000000004;0
14541.0;Dormant / At Risk;58;7;1461.6499999999999;0
13667.0;Regular Customers;149;1;305.0199999999998;2
17228.0;Dormant / At Risk;15;8;1906.0900000000015;0
16239.0;Dormant / At Risk;56;2;414.2;0
16666.0;Dormant / At Risk;19;1;118.98;0
15087.0;Regular Customers;281;1;306.94;2
15837.0;Dormant / At Risk;64;1;391.97999999999996;0
14714.0;Dormant / At Risk;24;1;160.19;0
14012.0;Regular Customers;277;1;328.8;2
13116.0;Dormant / At Risk;138;1;501.14000000000004;0
15247.0;Dormant / At Risk;122;1;356.0;0
13736.0;Dormant / At Risk;5;2;731.8999999999999;0
17629.0;Dormant / At Risk;5;8;1814.1200000000008;0
15271.0;VIP / Loyalists;7;15;2507.070000000002;4
16647.0;Regular Customers;169;2;214.06;2
15508.0;Regular Customers;189;4;1000.2700000000002;2
16500.0;Dormant / At Risk;4;5;400.86;0
15452.0;Dormant / At Risk;29;3;538.73;0
17516.0;Dormant / At Risk;15;4;768.0800000000002;0
16780.0;Dormant / At Risk;100;2;425.18999999999994;0
14818.0;Dormant / At Risk;73;3;657.8;0
13824.0;Dormant / At Risk;32;5;1698.9399999999998;0
15677.0;Dormant / At Risk;49;1;657.23;0
14400.0;Regular Customers;149;1;574.7;2
16279.0;Dormant / At Risk;21;3;1509.5800000000004;0
16833.0;Dormant / At Risk;1;3;1106.5299999999997;0
15950.0;Dormant / At Risk;31;4;1765.509999999999;0
16119.0;Dormant / At Risk;8;2;423.36;0
14585.0;Dormant / At Risk;50;1;157.05;0
13103.0;Dormant / At Risk;39;1;243.94;0
14974.0;Dormant / At Risk;37;1;114.39;0
14436.0;Dormant / At Risk;98;1;89.06;0
15870.0;Dormant / At Risk;32;1;354.0899999999999;0
16457.0;Regular Customers;218;1;208.36;2
16988.0;Dormant / At Risk;5;1;126.12;0
14603.0;Regular Customers;274;1;660.0;2
17068.0;VIP / Loyalists;12;21;4552.140000000004;4
15805.0;VIP / Loyalists;23;13;5528.479999999997;4
15769.0;High Value;7;22;56252.72000000001;3
17692.0;Dormant / At Risk;127;4;740.9399999999999;0
14514.0;Dormant / At Risk;61;3;1055.35;0
12989.0;VIP / Loyalists;3;13;6924.109999999996;4
15703.0;Regular Customers;264;1;211.5;2
17874.0;Regular Customers;185;3;683.4600000000003;2
16770.0;Dormant / At Risk;57;5;770.1000000000006;0
16330.0;Dormant / At Risk;17;2;251.91;0
14037.0;Regular Customers;176;2;147.20000000000005;2
16245.0;Dormant / At Risk;23;3;1413.660000000001;0
13562.0;Dormant / At Risk;81;3;1799.3299999999988;0
14138.0;Dormant / At Risk;1;2;982.3800000000005;0
13185.0;Regular Customers;267;1;71.4;2
16810.0;Regular Customers;192;1;309.53999999999996;2
17331.0;Dormant / At Risk;123;1;175.2;0
18281.0;Regular Customers;180;1;80.82;2
14796.0;VIP / Loyalists;1;17;8022.489999999978;4
16735.0;Dormant / At Risk;78;4;2300.559999999999;0
18178.0;Dormant / At Risk;128;4;1590.8099999999997;0
16380.0;Dormant / At Risk;61;1;1780.5900000000001;0
17416.0;Dormant / At Risk;29;7;6893.420000000002;0
16019.0;VIP / Loyalists;46;9;3786.239999999999;4
13835.0;Dormant / At Risk;25;4;834.57;0
17360.0;Dormant / At Risk;17;2;585.7900000000002;0
16295.0;Dormant / At Risk;9;4;1328.5500000000004;0
14078.0;Dormant / At Risk;101;6;1049.3700000000003;0
16980.0;Regular Customers;255;2;1078.9600000000005;2
14952.0;VIP / Loyalists;59;8;8099.489999999998;4
13283.0;Dormant / At Risk;59;2;93.66;0
17031.0;Dormant / At Risk;11;2;380.35;0
16784.0;Dormant / At Risk;19;1;107.6;0
15630.0;Dormant / At Risk;45;2;1186.35;0
15136.0;Dormant / At Risk;2;3;1286.7000000000005;0
16003.0;Dormant / At Risk;29;4;2735.3700000000003;0
15799.0;Dormant / At Risk;75;3;884.1400000000002;0
17785.0;Dormant / At Risk;53;1;131.94000000000003;0
15135.0;Regular Customers;239;1;139.04999999999998;2
15823.0;Regular Customers;372;1;15.0;2
18058.0;Dormant / At Risk;9;1;170.16;0
16202.0;Regular Customers;360;1;365.27000000000004;2
14883.0;Dormant / At Risk;18;5;761.5900000000001;0
16929.0;Dormant / At Risk;3;7;1295.3900000000006;0
13238.0;Dormant / At Risk;17;4;700.7300000000001;0
13188.0;Dormant / At Risk;11;1;114.60000000000001;0
14576.0;Regular Customers;372;1;35.400000000000006;2
17656.0;Dormant / At Risk;73;5;1674.69;0
17172.0;Dormant / At Risk;78;1;317.76;0
13118.0;Dormant / At Risk;19;4;1197.8099999999995;0
15488.0;Dormant / At Risk;92;1;91.32000000000001;0
17004.0;Dormant / At Risk;46;2;1412.9399999999996;0
13297.0;Dormant / At Risk;7;3;2089.8500000000004;0
17551.0;Regular Customers;359;1;306.84;2
17060.0;Regular Customers;266;1;234.24;2
16811.0;Dormant / At Risk;4;2;547.0699999999999;0
15168.0;Dormant / At Risk;25;1;106.56;0
15406.0;Dormant / At Risk;31;2;510.7099999999999;0
13596.0;Dormant / At Risk;5;2;697.04;0
14339.0;Regular Customers;242;1;309.52;2
16278.0;Dormant / At Risk;100;1;566.3799999999999;0
15535.0;Regular Customers;173;3;536.3999999999999;2
17189.0;Dormant / At Risk;106;2;384.3999999999999;0
16422.0;High Value;17;48;34684.400000000016;3
17530.0;VIP / Loyalists;1;9;2385.0000000000023;4
16411.0;Dormant / At Risk;19;2;214.64999999999998;0
17783.0;Dormant / At Risk;72;2;283.4699999999997;0
14834.0;Dormant / At Risk;17;6;1720.3000000000004;0
14034.0;Dormant / At Risk;22;2;651.8200000000002;0
16407.0;VIP / Loyalists;12;9;2126.9300000000017;4
15507.0;Regular Customers;171;1;492.35999999999996;2
14539.0;Dormant / At Risk;15;2;537.48;0
17483.0;Dormant / At Risk;65;3;414.04;0
13598.0;Dormant / At Risk;47;1;180.1700000000001;0
16546.0;Regular Customers;290;2;787.15;2
17159.0;Dormant / At Risk;21;3;1538.88;0
17073.0;Dormant / At Risk;17;4;1446.09;0
13762.0;Regular Customers;218;1;306.72;2
17051.0;Regular Customers;194;1;247.14;2
14484.0;Dormant / At Risk;50;1;321.91999999999996;0
16756.0;Regular Customers;214;1;239.4;2
17333.0;Dormant / At Risk;85;1;494.24999999999994;0
14081.0;Regular Customers;302;2;934.5200000000001;2
14730.0;Dormant / At Risk;1;7;2005.0600000000063;0
17035.0;Regular Customers;245;2;433.53;2
16218.0;Dormant / At Risk;29;6;3084.6800000000017;0
14141.0;Dormant / At Risk;2;4;915.1300000000002;0
15550.0;Dormant / At Risk;4;4;575.63;0
14333.0;Dormant / At Risk;67;1;415.2;0
15270.0;Dormant / At Risk;15;5;2379.49;0
14659.0;VIP / Loyalists;8;9;2529.930000000001;4
13709.0;VIP / Loyalists;3;8;6328.050000000004;4
17198.0;Dormant / At Risk;23;3;692.2200000000001;0
15415.0;Regular Customers;313;1;572.8099999999998;2
14647.0;Regular Customers;201;1;243.21999999999994;2
17928.0;Dormant / At Risk;45;2;212.54000000000005;0
13015.0;Dormant / At Risk;53;4;3346.2800000000016;0
14616.0;Regular Customers;242;3;406.08000000000004;2
16966.0;Dormant / At Risk;8;7;2154.9700000000003;0
13885.0;Regular Customers;189;2;506.8000000000001;2
16229.0;Dormant / At Risk;87;2;1010.5999999999999;0
14639.0;Dormant / At Risk;52;4;2984.4900000000025;0
15512.0;Regular Customers;155;2;121.0;2
14079.0;Dormant / At Risk;124;1;375.09999999999997;0
14947.0;Dormant / At Risk;72;2;290.82000000000005;0
15473.0;Dormant / At Risk;14;4;1771.2;0
16142.0;Regular Customers;249;1;535.3400000000001;2
13107.0;Dormant / At Risk;44;4;1531.6200000000003;0
17453.0;Dormant / At Risk;17;2;486.71999999999997;0
15030.0;Dormant / At Risk;71;2;518.28;0
17830.0;Dormant / At Risk;1;3;398.7;0
17896.0;Dormant / At Risk;23;1;256.32;0
15556.0;Dormant / At Risk;24;1;279.77;0
14813.0;Regular Customers;369;1;155.42999999999998;2
15370.0;Dormant / At Risk;40;7;2386.05;0
16676.0;Dormant / At Risk;33;4;1592.12;0
17287.0;Dormant / At Risk;26;7;1064.1100000000001;0
18116.0;Dormant / At Risk;67;8;1418.0300000000013;0
15389.0;Regular Customers;172;1;500.0;2
17602.0;Dormant / At Risk;2;6;5102.969999999997;0
16156.0;VIP / Loyalists;8;9;3122.0400000000013;4
16814.0;VIP / Loyalists;14;21;6509.100000000003;4
14390.0;Dormant / At Risk;10;8;4652.8200000000015;0
17233.0;Dormant / At Risk;35;1;190.88;0
16332.0;Dormant / At Risk;28;7;1593.2000000000003;0
16950.0;Dormant / At Risk;56;3;1178.56;0
15561.0;Dormant / At Risk;11;3;800.5900000000001;0
16172.0;Dormant / At Risk;95;4;1140.21;0
14794.0;Dormant / At Risk;2;7;1319.9099999999996;0
18224.0;Regular Customers;263;1;158.95000000000002;2
15744.0;Dormant / At Risk;77;1;34.8;0
17723.0;Dormant / At Risk;127;6;3276.4;0
15610.0;Dormant / At Risk;51;1;112.46;0
16511.0;Dormant / At Risk;21;3;950.2599999999999;0
15342.0;Dormant / At Risk;129;1;406.0899999999999;0
17394.0;Regular Customers;219;1;203.86999999999995;2
16978.0;Dormant / At Risk;77;1;344.33;0
14581.0;Dormant / At Risk;16;1;138.6;0
12976.0;Regular Customers;211;1;738.6;2
14710.0;Dormant / At Risk;14;4;606.1300000000002;0
14954.0;Dormant / At Risk;12;1;336.16999999999985;0
15214.0;Dormant / At Risk;1;8;1661.44;0
13895.0;Dormant / At Risk;28;4;2593.0699999999993;0
13630.0;Dormant / At Risk;5;7;2031.7800000000002;0
14315.0;Dormant / At Risk;44;6;2481.129999999999;0
13994.0;Dormant / At Risk;3;6;2313.140000000001;0
16836.0;Dormant / At Risk;39;2;251.87;0
12901.0;VIP / Loyalists;8;23;17654.539999999997;4
17468.0;Dormant / At Risk;10;2;137.0;0
18268.0;Dormant / At Risk;134;1;25.5;0
15118.0;Dormant / At Risk;134;1;244.8;0
14620.0;Regular Customers;205;2;412.78;2
17891.0;Regular Customers;162;1;203.85999999999993;2
17630.0;Regular Customers;169;2;503.59999999999985;2
17735.0;VIP / Loyalists;2;18;13110.019999999991;4
12915.0;Regular Customers;148;2;363.65;2
13451.0;Dormant / At Risk;26;5;2976.149999999999;0
14904.0;Dormant / At Risk;2;2;1025.4399999999998;0
17217.0;Regular Customers;234;1;113.5;2
17591.0;Dormant / At Risk;73;7;2225.9700000000007;0
16322.0;Dormant / At Risk;1;2;326.74999999999994;0
16012.0;Dormant / At Risk;35;3;1415.2899999999997;0
13666.0;Dormant / At Risk;60;2;84.65000000000002;0
13719.0;Dormant / At Risk;15;5;1041.68;0
18005.0;Dormant / At Risk;3;2;249.71999999999989;0
15965.0;Dormant / At Risk;17;3;845.6399999999999;0
14741.0;Dormant / At Risk;11;6;1400.3400000000004;0
13158.0;Dormant / At Risk;94;4;1201.0600000000004;0
17746.0;Regular Customers;240;1;110.25000000000001;2
13877.0;Dormant / At Risk;86;1;117.24000000000001;0
13345.0;Regular Customers;287;1;389.50000000000006;2
14916.0;Dormant / At Risk;70;4;1268.9799999999998;0
15265.0;Regular Customers;151;2;1506.1200000000001;2
12833.0;Regular Customers;145;1;417.37999999999994;2
16022.0;Regular Customers;260;1;628.2800000000001;2
16552.0;Regular Customers;242;2;379.72999999999996;2
14496.0;Regular Customers;311;2;538.8100000000001;2
18203.0;Regular Customers;157;1;160.42000000000002;2
17392.0;Regular Customers;306;2;457.91;2
16848.0;Dormant / At Risk;52;1;281.42;0
